"","gene_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"7875","IER5L",-1.14291542905938,6.23404316042209,-7.43138034476844,1.63996370103421e-11,3.10160820488173e-10,15.5641689742575
"3347","CHMP4C",-2.31569041176724,6.98966148265134,-7.42865232966462,1.66339525929046e-11,3.14043804184263e-10,15.5502075340681
"5424","EPN3",-1.94360206432165,5.96646523059924,-7.4255135304469,1.69076589260015e-11,3.18655660611455e-10,15.5341461409588
"11935","MFSD10",-1.01150978814851,7.30801353530023,-7.42525477118445,1.69304211369258e-11,3.18807191060981e-10,15.5328221695272
"19097","TGFBR2",1.14803936269159,6.04508928711689,7.42002466693533,1.73970625036903e-11,3.26741880760984e-10,15.5060654257854
"13378","OCLN",-1.16894973650995,5.02188999338708,-7.41596145577505,1.7768369610904e-11,3.33426381216747e-10,15.4852832546032
"5482","ERMP1",-1.38882018865952,6.77416331209469,-7.40518045461695,1.87920655460012e-11,3.51418116924573e-10,15.4301621148424
"992","APOLD1",1.66320235000688,6.43448712393106,7.40103998228531,1.92005687058859e-11,3.58129470564995e-10,15.4090006738814
"14018","PEMT",1.73227669189553,7.40571284896988,7.40033496866945,1.92709975461885e-11,3.58918848214838e-10,15.4053978788267
"1930","C10orf35",-1.04473666359036,6.37877475349543,-7.39604431947193,1.97051748071816e-11,3.66279451029629e-10,15.3834743712056
"20671","WDR54",-1.55368722003743,7.07569619869488,-7.3939217453077,1.99235312049553e-11,3.70020641718101e-10,15.3726306287591
"3616","CNNM4",-1.15800363354119,5.95674347739628,-7.38005691786336,2.14100289152113e-11,3.966075074071e-10,15.3018272484742
"5188","EHBP1",1.44739034392525,7.56641028459797,7.37505429279248,2.1972932225065e-11,4.06687049003233e-10,15.2762927011767
"12823","NEBL",-1.09271028980673,5.34357746998695,-7.36633510009907,2.29892979984959e-11,4.24048763336821e-10,15.2318035994732
"5311","EMCN",1.35321238065107,4.85911141640042,7.36507771919606,2.31396592796553e-11,4.26458997192286e-10,15.2253895420943
"11690","MARCH2",1.31131003801277,6.24938381721996,7.35763102857065,2.40503406956324e-11,4.42113860580577e-10,15.1874115611122
"991","APOL6",1.21553626493471,5.33648252434308,7.35720279367661,2.41037775544529e-11,4.42720358729159e-10,15.185228015089
"13172","NR3C2",1.57745939498152,4.47312972812826,7.35346954676985,2.45746378548288e-11,4.50778729320494e-10,15.1661944434427
"14670","PPP1R15A",1.00936331252191,5.29375661690592,7.35339489384158,2.45841458936737e-11,4.50778729320494e-10,15.1658138707301
"589","AK3",1.39617090455082,6.46010426569159,7.35290674598678,2.46464078853439e-11,4.51538039557634e-10,15.163325380977
"15766","RNASE4",2.1859975693218,6.36368430786319,7.34713555959815,2.53944562132426e-11,4.64064936116261e-10,15.1339096838443
"1792","BNIP2",1.30662232392454,6.14024351208615,7.34432730073002,2.57665491354012e-11,4.69675607346055e-10,15.1195991933661
"518","AGPAT9",2.25322180647836,5.03130375044817,7.34369632314833,2.58508936920212e-11,4.70816739193204e-10,15.1163841080139
"17518","SLC12A8",-1.5651842604889,6.02075408464543,-7.34098373672233,2.62166193645328e-11,4.77076380116771e-10,15.1025635873351
"15091","PTGFRN",-1.32454474672344,7.20956423808125,-7.33906489422341,2.64784191744351e-11,4.81435908666995e-10,15.092788338786
"15694","RHOBTB3",1.50705924343824,5.26981444873805,7.33682938889044,2.67866912213745e-11,4.86224474768537e-10,15.0814011323592
"12502","MYB",-1.6276920528672,4.92790485407018,-7.33367943914694,2.722710699064e-11,4.93804859197914e-10,15.0653581864611
"7435","HHAT",-1.15455583097804,5.81194241632513,-7.32942397752968,2.78335035705966e-11,5.03958628613102e-10,15.0436889710048
"4620","DHRS13",-1.52977729170958,6.34483562049577,-7.32670011164186,2.82286533511245e-11,5.1068628932214e-10,15.0298213181996
"12850","NEK7",1.78980554442019,8.11820559207068,7.32169264707388,2.89696373620146e-11,5.23654004235749e-10,15.0043326491549
"11205","LOC728061",-1.55394895050161,5.20797457537294,-7.31258021394892,3.03678282107064e-11,5.48012766585705e-10,14.9579663347179
"19215","TK1",-1.49550137503678,6.71947215248444,-7.31239133697268,3.03975052258831e-11,5.48091570080349e-10,14.9570055171763
"17423","SHROOM2",-1.30933245888569,6.07008960728334,-7.31184430886166,3.04836183972538e-11,5.49186985351523e-10,14.9542228380969
"13257","NTRK2",1.15491319482976,4.16390532966562,7.30296825854928,3.1915138101035e-11,5.73069913414522e-10,14.9090824569837
"5606","F12",-1.08787719533513,5.07271499326441,-7.29798816808208,3.27472774877012e-11,5.87038322844511e-10,14.8837647990704
"6447","FYN",1.40810627637166,5.71636854033218,7.29200739179945,3.37750686358815e-11,6.04462075462822e-10,14.8533687191962
"16991","SBK1",-1.46146684907431,6.06854205287208,-7.28664086796462,3.472446199117e-11,6.19916095975916e-10,14.8261026808947
"17961","SMIM20",1.59835480155798,6.71150352180223,7.28139897175895,3.56773140544889e-11,6.35878383415603e-10,14.7994773760705
"13703","PAMR1",1.20220592793008,5.58142240296096,7.27181965867901,3.74859879832661e-11,6.66468858602321e-10,14.7508401878813
"18611","SUCO",-1.35585676584478,7.73793349819983,-7.26953335021936,3.79309184049754e-11,6.73826118178624e-10,14.7392355712022
"18157","SOX9",-2.30309569682598,6.497538946328,-7.26467966250829,3.88928886774181e-11,6.9017653905444e-10,14.7146044320733
"14257","PJA1",1.51188301077646,7.48068371785258,7.25987296578304,3.98693498514365e-11,7.05368276987629e-10,14.6902181005286
"7409","HES1",-1.0052041188991,6.60781812145326,-7.24189289632184,4.37420289081422e-11,7.71362895770211e-10,14.5990540283528
"4500","DDX39A",-1.31008897411611,8.19678692387768,-7.2248419413468,4.77578470631195e-11,8.40126870960075e-10,14.5126831066146
"6716","GINM1",1.12322744650859,7.02872903519474,7.21081395330048,5.13337561592962e-11,9.00107279052274e-10,14.4416853292515
"13171","NR3C1",1.40748388528584,7.02819933321063,7.21050368941736,5.14157716255179e-11,9.00815966464879e-10,14.4401156556872
"6455","FZD5",1.01787190606948,4.29153010220246,7.18478230331915,5.86860791849363e-11,1.0178503472991e-09,14.3100807836486
"1919","BZW2",-1.04885822233102,9.88240609651929,-7.18471370604598,5.87067690499459e-11,1.0178503472991e-09,14.3097342373037
"19101","TGIF2",-1.00194113174006,6.04460330983566,-7.18357899251078,5.90500635511882e-11,1.02298330096078e-09,14.304001973873
"18414","SSPN",1.30877073422857,5.2462486494184,7.17226134485907,6.25847268937559e-11,1.0807593786956e-09,14.2468481776203
"5846","FAM60A",-1.66975445335698,6.28446382668566,-7.17173523690147,6.27540372714495e-11,1.08281966303844e-09,14.2441922276585
"16540","RP11-96D1.11",-1.77773843161095,6.49154646586015,-7.16504573471052,6.49467777143715e-11,1.11711774972004e-09,14.2104284582844
"20128","TWIST1",2.32524971016602,8.17143088438688,7.16504174900305,6.4948106529556e-11,1.11711774972004e-09,14.2104083450959
"8675","KIF20A",-1.78276069767066,6.29437726666822,-7.16330059857046,6.55311788507796e-11,1.12625212540765e-09,14.2016223594126
"11873","MELK",-2.17847634036919,6.62576992957405,-7.15836482916095,6.72123704630972e-11,1.15058014417262e-09,14.1767207472987
"14599","PPAP2B",2.07358339669136,6.93244854422763,7.15297362204234,6.90974996097791e-11,1.17912242241904e-09,14.1495293078455
"3526","CLK2",-1.00119977237053,8.23995123934146,-7.14834118197046,7.0759052554373e-11,1.20368207624898e-09,14.1261714495036
"4453","DCTN6",1.35460112825307,6.82353744828971,7.14636848808544,7.14785637223458e-11,1.21401435090776e-09,14.1162265193839
"16093","RP11-247L20.4",1.28419585351932,3.85976099485193,7.14405651269349,7.23310442098231e-11,1.22656911696454e-09,14.1045725862471
